(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 16 0) , 3416992,25

(46 70 15 0) , 3387816,25

(46 70 15 0) , 3387816,25

(46 70 15 0) , 3387816,25

(46 68 16 0) , 3361116,00

(46 68 16 0) , 3361116,00

(46 70 12 0) , 3300591,25

(46 68 12 0) , 3245104,25

(46 63 14 0) , 3164626,50

(46 70 5 0) , 3098870,50

(46 63 5 0) , 2908024,50

(33 61 16 0) , 2889195,25

(33 61 16 0) , 2889195,25

(46 48 16 0) , 2812963,75

(46 48 16 0) , 2812963,75

(46 48 16 0) , 2812963,75

(17 70 16 0) , 2794264,25

(48 42 16 0) , 2694202,50

(12 70 16 0) , 2689567,25

(10 70 16 0) , 2647924,75

(10 68 16 0) , 2594915,75

(46 39 16 0) , 2573087,00

(17 70 5 0) , 2489587,25

(46 42 9 0) , 2459991,00

(10 70 5 0) , 2346878,75

(57 19 16 0) , 2276219,75

(36 42 9 0) , 2257234,75

(44 21 23 0) , 2253888,25

(48 19 14 6) , 2176115,50

(30 23 16 15) , 2171689,75

(46 23 16 0) , 2158424,75

(39 23 16 4) , 2107746,00

(0 63 5 0) , 1970353,25

(10 48 14 0) , 337618,06

(17 42 12 0) , 326770,28

(7 27 16 0) , 251806,23

(34 8 12 0) , 243901,69

(9 23 16 0) , 242395,77

(46 70 9 2) , 92622,00

(46 70 5 2) , 92622,00

(30 70 12 2) , 92622,00

(50 70 3 0) , 92576,00

(57 48 16 0) , 92211,00

(8 42 41 0) , 92124,00

(46 81 12 0) , 91956,00

(46 81 12 0) , 91956,00

(18 81 16 0) , 91601,00

(24 81 16 0) , 91601,00

(46 81 16 0) , 91378,00

(17 70 5 29) , 91125,00

(46 70 27 0) , 91080,00

(4 80 20 2) , 91034,00

(30 68 33 0) , 90952,00

(31 69 12 24) , 90682,00

(0 4 51 49) , 90002,00

(31 4 16 49) , 89425,00

(30 12 49 29) , 89336,00

(46 70 37 0) , 89000,00

(59 23 53 0) , 88918,00

(24 60 16 43) , 88614,00

(69 23 16 15) , 88024,00

(23 21 65 20) , 87855,00

(61 70 34 0) , 87321,00

(6 70 5 60) , 87284,00

(46 81 5 29) , 86761,00

(46 70 16 29) , 86739,00

(0 67 16 63) , 86035,00

(34 68 12 49) , 84707,00

(46 70 59 0) , 84106,00

(45 70 37 22) , 84001,00

(61 21 23 43) , 83564,00

(46 67 16 43) , 83385,00

(46 81 14 37) , 83010,00

(69 70 29 17) , 82334,00

(46 77 5 49) , 81925,00

(61 21 23 51) , 81852,00

(46 60 30 43) , 81805,00

(46 70 40 29) , 81157,00

(46 45 48 40) , 81067,00

(58 68 67 0) , 80226,00

(22 77 15 68) , 80093,00

(31 70 16 66) , 79743,00

(46 60 9 65) , 79577,00

(67 2 35 56) , 78234,00

(46 67 16 63) , 77760,00

(57 52 48 43) , 76129,00

(70 84 65 0) , 75186,00

(57 52 48 51) , 73505,00

(60 60 65 43) , 68957,00

(46 70 51 66) , 66559,00

(46 70 51 66) , 66559,00

(61 83 61 51) , 62529,00

----------------------------- 
