(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(48 71 14 0) , 3430380,50

(47 71 14 0) , 3408477,25

(47 71 14 0) , 3408477,25

(48 71 6 0) , 3198209,50

(48 71 5 0) , 3169419,50

(36 71 14 0) , 3169419,50

(48 71 4 0) , 3140683,00

(48 49 21 0) , 3023896,75

(48 49 14 0) , 2825834,75

(48 47 14 0) , 2772092,00

(16 44 31 9) , 2705798,50

(48 44 14 0) , 2691884,75

(47 44 14 0) , 2671042,50

(30 40 15 18) , 2654855,75

(36 48 14 0) , 2549006,50

(48 37 14 0) , 2506696,75

(20 26 44 0) , 2464539,25

(48 26 14 0) , 2221594,50

(48 20 14 0) , 2069369,38

(5 26 39 0) , 2030064,88

(48 14 7 0) , 1741054,38

(26 44 14 0) , 373604,47

(20 26 14 0) , 279717,97

(48 0 14 0) , 263529,72

(0 36 14 0) , 257395,80

(17 6 0 31) , 240558,63

(48 71 15 0) , 92565,00

(48 71 16 0) , 92503,00

(48 78 14 0) , 92010,00

(57 61 21 0) , 91433,00

(58 71 14 0) , 91372,00

(15 44 49 0) , 91116,00

(48 84 14 0) , 91014,00

(48 71 29 0) , 90434,00

(5 20 66 13) , 89845,00

(48 23 58 0) , 89480,00

(48 71 36 0) , 88978,00

(48 49 49 0) , 88792,00

(48 84 29 0) , 87894,00

(29 52 44 24) , 87735,00

(48 75 39 0) , 87624,00

(27 71 48 1) , 87509,00

(48 71 44 0) , 87314,00

(61 37 25 22) , 86933,00

(47 71 48 0) , 86521,00

(48 71 4 35) , 86065,00

(30 44 14 59) , 85717,00

(42 84 42 0) , 85620,00

(36 71 6 46) , 85592,00

(30 32 18 68) , 84190,00

(48 71 1 44) , 84112,00

(31 83 55 0) , 83711,00

(26 71 14 58) , 83122,00

(48 49 38 41) , 82256,00

(57 54 39 32) , 81583,00

(48 71 14 47) , 81571,00

(58 20 14 62) , 81054,00

(48 71 14 50) , 80752,00

(48 71 14 54) , 79660,00

(26 44 44 64) , 79120,00

(58 78 66 0) , 78658,00

(48 71 14 59) , 78295,00

(48 29 66 39) , 78145,00

(48 71 14 62) , 77408,00

(48 12 68 50) , 76834,00

(58 78 66 39) , 66752,00

(48 71 47 68) , 66380,00

(56 78 53 67) , 61731,00

----------------------------- 
